internalTime,outputs,Rectifier1.Capacitor2.v,Rectifier1.iAC[2],Rectifier1.iAC[3],Rectifier1.IdealDiode1.s,Rectifier1.IdealDiode2.s,Rectifier1.IdealDiode3.s,Rectifier1.IdealDiode4.s,Rectifier1.IdealDiode5.s,Rectifier1.IdealDiode6.s,Rectifier1.IdealDiode4.p.i,Rectifier1.IdealDiode5.p.i,Rectifier1.IdealDiode6.p.i,Rectifier1.Inductor2.v,Rectifier1.Inductor3.v,Rectifier1.SineVoltage1.p.v,Rectifier1.SineVoltage2.p.v,Rectifier1.SineVoltage3.n.v,Rectifier1.SineVoltage3.p.v,Rectifier1.IdealDiode1.off,Rectifier1.IdealDiode2.off,Rectifier1.IdealDiode3.off,Rectifier1.IdealDiode4.off,Rectifier1.IdealDiode5.off,Rectifier1.IdealDiode6.off,der(outputs),Rectifier1.Capacitor2.v.der,Rectifier1.iAC[2].der,Rectifier1.iAC[3].der,Rectifier_r_30,Rectifier_r_31,Rectifier_r_32,Rectifier_r_33,Rectifier_r_34,Rectifier_r_35,Rectifier_r_36,Rectifier_r_37,Rectifier_r_38,Rectifier_r_39,Rectifier_r_40,Rectifier_r_41,Rectifier_r_42,Rectifier_r_43,Rectifier_r_44,Rectifier_r_45,Rectifier_r_46,Rectifier_r_47,Rectifier_r_48,Rectifier_r_49,Rectifier_r_50,Rectifier_r_51,Rectifier_r_52,Rectifier_r_53,Rectifier_r_54,Rectifier_r_55,Rectifier_r_56,Rectifier_r_57,Rectifier_r_58,Rectifier_r_59,Rectifier_r_60,minsamplestep,binfilename,
1e-07,282.84104297952524,282.84104297952524,-0.47140452079103157,0.4714045207910315,-284.8410429795252,-520.5433033750411,-49.138782584009505,-284.8410429795253,-49.13878258400945,-520.543303375041,-0.2828410429795252,-0.04713878258400945,-0.518543303375041,-47.145582138845725,47.13532174020618,0.010260398639607142,-282.8478425343615,0.0,282.8375821357219,1.0,1.0,1.0,1.0,1.0,1.0,-16694.95077096462,-16694.95077096462,-785759.7023140955,785588.6956701031,282.84104297952524,282.84104297952524,-0.47140452079103157,0.4714045207910315,-284.8410429795252,-520.5433033750411,-49.138782584009505,-284.8410429795253,-49.13878258400945,-520.543303375041,-0.2828410429795252,-0.04713878258400945,-0.518543303375041,-47.145582138845725,47.13532174020618,0.010260398639607142,-282.8478425343615,0.0,282.8375821357219,1.0,1.0,1.0,1.0,1.0,1.0,284.8410429795252,520.5433033750411,49.138782584009505,284.8410429795253,49.13878258400945,520.543303375041,0.025,5e-324,
2e-07,282.8393734844481,282.8393734844481,-0.5499804910224411,0.5499633903580419,-284.8308231522485,-559.8296189956686,-9.857678305427214,-284.84792381664766,-9.84912797322761,-559.8210686634691,-0.2828479238166477,-0.00784912797322761,-0.557821068663469,-7.862726803723888,7.850756338654378,0.02052079726908768,-282.8529723149444,0.0,282.8324515176753,1.0,1.0,1.0,1.0,1.0,1.0,-16694.950604015114,-16694.950604015114,-131045.44672873148,130845.93897757298,282.8393734844481,282.8393734844481,-0.5499804910224411,0.5499633903580419,-284.8308231522485,-559.8296189956686,-9.857678305427214,-284.84792381664766,-9.84912797322761,-559.8210686634691,-0.2828479238166477,-0.00784912797322761,-0.557821068663469,-7.862726803723888,7.850756338654378,0.02052079726908768,-282.8529723149444,0.0,282.8324515176753,1.0,1.0,1.0,1.0,1.0,1.0,284.8308231522485,559.8296189956686,9.857678305427214,284.84792381664766,9.84912797322761,559.8210686634691,0.025,5e-324,
3e-07,282.8377039893877,282.8377039893877,-0.5630850356953142,0.5630479842557992,-284.8191782696302,-566.3802218370448,-3.313711861488116,-284.8562297091452,-3.2951861417305395,-566.3616961172872,-0.28285622970914526,-0.0012951861417305395,-0.5643616961172873,-1.3155839687054822,1.3033284925847062,0.03078119587825816,-282.85810181636265,-5.684341886080802e-14,282.8273206204843,1.0,1.0,1.0,1.0,1.0,1.0,-16694.950437065607,-16694.950437065607,-21926.399478424704,21722.141543078436,282.8377039893877,282.8377039893877,-0.5630850356953142,0.5630479842557992,-284.8191782696302,-566.3802218370448,-3.313711861488116,-284.8562297091452,-3.2951861417305395,-566.3616961172872,-0.28285622970914526,-0.0012951861417305395,-0.5643616961172873,-1.3155839687054822,1.3033284925847062,0.03078119587825816,-282.85810181636265,-5.684341886080802e-14,282.8273206204843,1.0,1.0,1.0,1.0,1.0,1.0,284.8191782696302,566.3802218370448,3.313711861488116,284.8562297091452,3.2951861417305395,566.3616961172872,0.025,5e-324,
4e-07,282.836034494344,282.836034494344,-0.5652776756431567,0.565220198410107,-284.8072958778192,-567.4748723159223,-2.225935289290476,-284.86477311086895,-2.197196672765699,-567.4461336993975,-0.2828647731108689,-0.00019719667276569923,-0.5654461336993974,-0.22439321703268433,0.21209023910029323,0.04104159445721934,-282.863231038611,5.684341886080802e-14,282.8221894441538,1.0,1.0,1.0,1.0,1.0,1.0,-16694.950270116104,-16694.950270116104,-3739.886950544739,3534.837318338221,282.836034494344,282.836034494344,-0.5652776756431567,0.565220198410107,-284.8072958778192,-567.4748723159223,-2.225935289290476,-284.86477311086895,-2.197196672765699,-567.4461336993975,-0.2828647731108689,-0.00019719667276569923,-0.5654461336993974,-0.22439321703268433,0.21209023910029323,0.04104159445721934,-282.863231038611,5.684341886080802e-14,282.8221894441538,1.0,1.0,1.0,1.0,1.0,1.0,284.8072958778192,567.4748723159223,2.225935289290476,284.86477311086895,2.197196672765699,567.4461336993975,0.025,5e-324,
5e-07,282.834364999317,282.834364999317,-0.5656516643382111,0.5655736821419408,-284.79537390118185,-567.6601971684225,-2.0475239283466635,-284.8733560974522,-2.008532830211493,-567.6212060702874,-0.2828733560974522,-8.5328302114932e-06,-0.5656212060702874,-0.04252781257912375,0.030216917718780174,0.051301992995503566,-282.86835998168465,0.0,282.81705798868916,1.0,1.0,1.0,1.0,1.0,1.0,-16694.9501031666,-16694.9501031666,-708.7968763187291,503.61529531300295,282.834364999317,282.834364999317,-0.5656516643382111,0.5655736821419408,-284.79537390118185,-567.6601971684225,-2.0475239283466635,-284.8733560974522,-2.008532830211493,-567.6212060702874,-0.2828733560974522,-8.5328302114932e-06,-0.5656212060702874,-0.04252781257912375,0.030216917718780174,0.051301992995503566,-282.86835998168465,0.0,282.81705798868916,1.0,1.0,1.0,1.0,1.0,1.0,284.79537390118185,567.6601971684225,2.0475239283466635,284.8733560974522,2.008532830211493,567.6212060702874,0.025,5e-324,
6e-07,282.8326955043067,282.8326955043067,-0.565722544025843,0.5656240436714721,-284.7834453271212,-567.6939675172282,-2.020673668570737,-284.88194568149214,-1.97142349138511,-567.6447173400427,-0.2828819456814921,2.8576508614889997e-05,-0.5656447173400427,-0.012216632656873117,-9.558164086135672e-05,0.06156239148315476,-282.87348864557845,-5.684341886080802e-14,282.8119262540951,1.0,1.0,1.0,1.0,1.0,1.0,-16694.949936217097,-16694.949936217097,-203.61054428121864,-1.5930273476892787,282.8326955043067,282.8326955043067,-0.565722544025843,0.5656240436714721,-284.7834453271212,-567.6939675172282,-2.020673668570737,-284.88194568149214,-1.97142349138511,-567.6447173400427,-0.2828819456814921,2.8576508614889997e-05,-0.5656447173400427,-0.012216632656873117,-9.558164086135672e-05,0.06156239148315476,-282.87348864557845,-5.684341886080802e-14,282.8119262540951,1.0,1.0,1.0,1.0,1.0,1.0,284.7834453271212,567.6939675172282,2.020673668570737,284.88194568149214,1.97142349138511,567.6447173400427,0.025,5e-324,
